нуYPredicted,Var2
10.66832,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169335.jpg
13.23202,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169374.jpg
13.09298,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169398.jpg
24.36848,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169408.jpg
14.63458,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169506.jpg
15.24058,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169541.jpg
15.56771,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169649.jpg
8.423018,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169650.jpg
11.0466,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169736.jpg
12.91254,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169742.jpg
27.42636,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169743.jpg
14.95871,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169776.jpg
11.49228,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169842.jpg
19.80456,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169878.jpg
10.89731,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169888.jpg
21.23497,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169906.jpg
11.68704,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169913.jpg
14.67278,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169969.jpg
14.26343,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\169976.jpg
14.09041,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170061.jpg
14.25024,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170097.jpg
14.21311,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170110.jpg
13.43071,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170123.jpg
24.09602,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170129.jpg
20.31466,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170153.jpg
19.82743,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170183.jpg
17.88597,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170216.jpg
9.955444,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170291.jpg
17.78548,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170307.jpg
12.28181,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170348.jpg
13.14167,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170396.jpg
13.03796,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170422.jpg
18.16078,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170431.jpg
14.16239,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170486.jpg
15.23541,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170535.jpg
12.21448,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170568.jpg
19.00699,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170635.jpg
11.8646,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170637.jpg
14.28259,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170640.jpg
14.81578,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170650.jpg
17.276,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170700.jpg
16.03122,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170723.jpg
14.27961,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170734.jpg
11.14366,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170758.jpg
32.19088,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170777.jpg
16.44419,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170782.jpg
20.00852,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170817.jpg
15.40688,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170840.jpg
18.64654,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170880.jpg
10.11039,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170893.jpg
15.53873,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\170998.jpg
21.34789,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171011.jpg
12.66398,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171037.jpg
11.64932,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171040.jpg
19.0199,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171103.jpg
16.91278,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171141.jpg
22.80346,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171168.jpg
8.350753,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171190.jpg
9.583934,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171205.jpg
15.17806,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171210.jpg
12.5011,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171260.jpg
13.72874,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171283.jpg
7.334093,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171297.jpg
15.44255,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171330.jpg
8.391946,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171343.jpg
20.0731,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171371.jpg
14.82449,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171377.jpg
15.50795,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171381.jpg
8.276355,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171427.jpg
14.65153,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171437.jpg
20.8335,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171476.jpg
28.21932,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171547.jpg
12.88119,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171564.jpg
6.81877,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171582.jpg
16.50047,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171606.jpg
9.290037,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171611.jpg
11.69651,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171633.jpg
9.397582,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171665.jpg
14.89301,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171715.jpg
13.51015,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171745.jpg
13.86805,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171864.jpg
27.81172,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171906.jpg
21.46068,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171920.jpg
14.96055,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171936.jpg
23.66844,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171964.jpg
15.33967,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171975.jpg
9.088477,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\171978.jpg
18.845,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172085.jpg
9.061829,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172118.jpg
21.05147,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172177.jpg
8.309058,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172269.jpg
18.2637,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172282.jpg
16.27527,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172343.jpg
19.07835,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172360.jpg
12.10952,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172361.jpg
18.72449,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172369.jpg
12.85852,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172373.jpg
8.244234,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172421.jpg
23.20484,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172428.jpg
11.12262,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172434.jpg
20.90063,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172470.jpg
13.07628,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172484.jpg
29.67802,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172495.jpg
20.61294,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172516.jpg
10.88424,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172534.jpg
15.89731,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172543.jpg
16.58546,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172556.jpg
9.261728,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172557.jpg
8.545617,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172598.jpg
9.51107,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172600.jpg
12.9616,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172614.jpg
14.47685,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172617.jpg
20.5292,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172677.jpg
8.285252,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172720.jpg
12.79853,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172755.jpg
16.79053,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172811.jpg
13.94777,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172871.jpg
15.66865,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172946.jpg
18.14593,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172974.jpg
8.347699,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\172991.jpg
22.22315,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173045.jpg
30.73278,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173087.jpg
19.44323,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173110.jpg
12.14731,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173121.jpg
13.08704,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173123.jpg
20.63819,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173171.jpg
20.36978,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173230.jpg
10.33846,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173240.jpg
14.49958,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173242.jpg
14.99054,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173249.jpg
16.06369,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173254.jpg
14.5362,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173265.jpg
12.95791,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173292.jpg
20.08505,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173296.jpg
18.40475,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173367.jpg
9.924037,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173370.jpg
11.1619,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173432.jpg
12.79997,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173450.jpg
9.936386,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173464.jpg
10.14646,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173492.jpg
10.19176,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173493.jpg
11.41706,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173501.jpg
12.13925,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173531.jpg
13.15902,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173555.jpg
13.09099,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173634.jpg
10.5121,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173638.jpg
16.41805,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173693.jpg
16.03629,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173700.jpg
10.42876,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173721.jpg
22.19655,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173752.jpg
10.95556,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173821.jpg
8.987329,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173829.jpg
15.19586,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173922.jpg
15.47195,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173924.jpg
18.77644,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173932.jpg
14.22445,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173960.jpg
11.40585,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\173996.jpg
19.89599,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174007.jpg
12.43068,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174054.jpg
16.15426,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174084.jpg
18.27803,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174163.jpg
14.8795,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174193.jpg
18.96785,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174241.jpg
10.56647,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174253.jpg
9.979114,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174262.jpg
15.61078,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174273.jpg
19.62867,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174285.jpg
16.41673,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174291.jpg
9.184619,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174294.jpg
17.47708,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174321.jpg
12.14368,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174383.jpg
8.772655,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174397.jpg
16.60768,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174404.jpg
14.67212,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174465.jpg
8.028296,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174544.jpg
9.425553,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174560.jpg
15.90844,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174578.jpg
8.889854,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174614.jpg
13.22655,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174660.jpg
11.22787,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174669.jpg
13.73774,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174750.jpg
12.53997,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174799.jpg
20.66743,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174851.jpg
16.96239,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174866.jpg
18.67284,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174889.jpg
14.81734,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174896.jpg
12.82961,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174898.jpg
22.44954,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\174904.jpg
16.73891,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175134.jpg
14.35516,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175138.jpg
20.31071,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175181.jpg
16.42752,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175220.jpg
12.82145,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175234.jpg
10.43143,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175307.jpg
24.3773,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175308.jpg
15.55343,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175315.jpg
18.85889,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175353.jpg
11.13171,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175363.jpg
20.33292,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175368.jpg
10.30758,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175391.jpg
8.677087,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175394.jpg
14.31386,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175430.jpg
13.04479,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175453.jpg
11.57398,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175455.jpg
22.94501,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175473.jpg
14.46841,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175477.jpg
12.8379,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175523.jpg
13.69185,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175533.jpg
18.96242,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175575.jpg
12.7112,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175584.jpg
13.02311,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175638.jpg
10.01211,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175702.jpg
13.31728,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175733.jpg
21.84507,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175775.jpg
18.59975,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175777.jpg
20.72456,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175782.jpg
26.2238,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175798.jpg
20.56185,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175976.jpg
9.454525,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175980.jpg
15.06028,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\175993.jpg
11.2578,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176004.jpg
9.43585,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176021.jpg
14.31277,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176104.jpg
8.134208,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176111.jpg
19.21395,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176149.jpg
13.8408,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176172.jpg
25.69745,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176259.jpg
22.14525,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176340.jpg
17.10549,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176387.jpg
17.86823,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176484.jpg
10.48022,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176549.jpg
13.47999,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176570.jpg
15.90832,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176576.jpg
8.194223,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176618.jpg
18.96563,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176620.jpg
19.32692,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176651.jpg
13.45214,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176685.jpg
16.32529,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176703.jpg
14.59848,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176714.jpg
16.84426,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176715.jpg
11.43908,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176721.jpg
22.34663,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176765.jpg
18.04196,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176784.jpg
10.05654,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176788.jpg
23.73742,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176793.jpg
15.881,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176795.jpg
16.06932,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176849.jpg
21.3608,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176856.jpg
16.06013,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176862.jpg
13.94442,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\176910.jpg
20.33742,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177018.jpg
14.83925,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177044.jpg
19.28747,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177069.jpg
17.94007,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177099.jpg
19.66282,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177128.jpg
20.32118,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177178.jpg
9.910141,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177184.jpg
11.07584,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177236.jpg
15.68998,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177238.jpg
13.53905,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177241.jpg
14.69761,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177254.jpg
11.17901,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177276.jpg
13.83355,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177318.jpg
21.97655,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177325.jpg
10.57648,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177334.jpg
10.69045,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177347.jpg
23.30824,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177373.jpg
16.36064,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177374.jpg
11.46132,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177404.jpg
13.71759,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177417.jpg
17.22716,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177421.jpg
13.00338,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177441.jpg
17.13367,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177444.jpg
10.82712,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177459.jpg
11.66327,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177460.jpg
27.95762,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177479.jpg
12.70755,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177494.jpg
22.49102,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177550.jpg
17.68932,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\32\177590.jpg
